"Air4casts Terminal Forecasts Download"
"Terminal  Country Multi Selector"
"
"
02/12/24
"
"
"International = 3, Domestic = 4, Total = 5"
"
"
Australia
"2038, 2040"
"PAX 000"
"
"
"
"
"'Townsville' : TSV"
"Terminal Code",Year,Month,"Data No","Pax 000"
OOL1,2040,Nov,4,557.324
OOL1,2040,Nov,3,110.944
OOL1,2040,Nov,5,668.268
OOL2,2040,Nov,3,47.486
OOL2,2040,Nov,5,63.028
OOL2,2040,Nov,4,15.542
OOL1,2040,Dec,3,154.262
OOL1,2040,Dec,5,771.480
OOL1,2040,Dec,4,617.218
OOL2,2040,Dec,5,84.280
OOL2,2040,Dec,4,17.317
OOL2,2040,Dec,3,66.963
"
"
"
"
"
"
"'Newcastle Au' : NTL"
"Terminal Code",Year,Month,"Data No","Pax 000"
NTL,2038,Jan,5,198.654
NTL,2038,Jan,4,198.654
NTL,2038,Jan,3,0.000
NTL,2038,Feb,5,172.142
NTL,2038,Feb,4,172.142
NTL,2038,Feb,3,0.000
NTL,2038,Mar,4,196.479
NTL,2038,Mar,3,0.000
NTL,2038,Mar,5,196.479
NTL,2038,Apr,5,197.558
NTL,2038,Apr,4,197.558
NTL,2038,Apr,3,0.000
NTL,2038,May,5,187.153
NTL,2038,May,4,187.153
NTL,2038,May,3,0.000
NTL,2038,Jun,4,191.066
NTL,2038,Jun,3,0.000
NTL,2038,Jun,5,191.066
NTL,2038,Jul,5,213.282
NTL,2038,Jul,4,213.282
NTL,2038,Jul,3,0.000
NTL,2038,Aug,5,201.111
NTL,2038,Aug,4,201.111
NTL,2038,Aug,3,0.000
NTL,2038,Sep,3,0.000
NTL,2038,Sep,5,205.037
NTL,2038,Sep,4,205.037
NTL,2038,Oct,5,224.796
NTL,2038,Oct,4,224.796
NTL,2038,Oct,3,0.000
NTL,2038,Nov,5,214.076
NTL,2038,Nov,4,214.076
NTL,2038,Nov,3,0.000
NTL,2038,Dec,3,0.000
NTL,2038,Dec,5,202.459
NTL,2038,Dec,4,202.459
NTL,2040,Jan,5,211.651
NTL,2040,Jan,4,211.651
NTL,2040,Jan,3,0.000
NTL,2040,Feb,5,183.370
NTL,2040,Feb,4,183.370
NTL,2040,Feb,3,0.000
NTL,2040,Mar,3,0.000
NTL,2040,Mar,5,209.255
NTL,2040,Mar,4,209.255
NTL,2040,Apr,5,210.365
NTL,2040,Apr,4,210.365
NTL,2040,Apr,3,0.000
NTL,2040,May,4,199.248
NTL,2040,May,3,0.000
NTL,2040,May,5,199.248
NTL,2040,Jun,3,0.000
NTL,2040,Jun,5,203.377
NTL,2040,Jun,4,203.377
NTL,2040,Jul,5,226.982
NTL,2040,Jul,4,226.982
NTL,2040,Jul,3,0.000
NTL,2040,Aug,4,213.990
NTL,2040,Aug,3,0.000
NTL,2040,Aug,5,213.990
NTL,2040,Sep,3,0.000
NTL,2040,Sep,5,218.127
NTL,2040,Sep,4,218.127
NTL,2040,Oct,5,239.104
NTL,2040,Oct,4,239.104
NTL,2040,Oct,3,0.000
NTL,2040,Nov,4,227.660
NTL,2040,Nov,3,0.000
NTL,2040,Nov,5,227.660
NTL,2040,Dec,3,0.000
NTL,2040,Dec,5,215.268
NTL,2040,Dec,4,215.268
"
"
"
"
"
"
"'Mackay' : MKY"
"Terminal Code",Year,Month,"Data No","Pax 000"
MKY,2038,Jan,5,96.908
MKY,2038,Jan,4,96.908
MKY,2038,Feb,5,93.268
MKY,2038,Feb,4,93.268
MKY,2038,Mar,4,104.920
MKY,2038,Mar,5,104.920
MKY,2038,Apr,5,102.932
MKY,2038,Apr,4,102.932
MKY,2038,May,5,101.524
MKY,2038,May,4,101.524
MKY,2038,Jun,4,110.663
MKY,2038,Jun,5,110.663
MKY,2038,Jul,5,121.910
MKY,2038,Jul,4,121.910
MKY,2038,Aug,5,120.398
MKY,2038,Aug,4,120.398
MKY,2038,Sep,5,120.976
MKY,2038,Sep,4,120.976
MKY,2038,Oct,5,124.119
MKY,2038,Oct,4,124.119
MKY,2038,Nov,5,120.450
MKY,2038,Nov,4,120.450
MKY,2038,Dec,5,114.360
MKY,2038,Dec,4,114.360
MKY,2040,Jan,5,99.971
MKY,2040,Jan,4,99.971
